"customer_id","r_score","f_score","m_score","recency_date","frequency","monetary","segment"
"16841",3,1,2,37,7,1774.62,others
"13721",3,4,3,37,1,524.14,others
"17076",3,3,3,37,3,841.08,others
"13925",3,2,3,37,6,616.65,others
"14856",3,3,2,37,3,1311.38,others
"16221",3,3,3,37,3,864.86,others
"15252",3,3,3,37,2,740.78,others
"18081",3,3,4,37,3,343.45,others
"15998",3,2,1,37,6,3084.17,others
"17078",3,4,4,37,2,378.20,others
"17634",3,1,1,37,9,2361.97,others
"14098",3,5,5,37,1,147.35,others
"17403",3,5,4,37,1,281.62,others
"16914",3,5,5,37,1,208.46,others
"16409",3,2,1,37,5,2028.88,others
"17947",3,5,5,38,1,176.68,others
"16367",3,3,3,38,2,804.49,others
"13904",3,3,4,38,2,332.64,others
"13477",3,1,2,38,8,1441.53,others
"14528",3,4,4,38,1,364.22,others
"16706",3,3,3,38,3,531.35,others
"18104",3,4,3,38,1,754.64,others
"17966",3,2,2,38,5,1098.43,others
"17719",3,1,1,38,18,5367.80,others
"16308",3,2,1,38,4,2560.00,others
"13271",3,3,5,38,2,178.26,others
"15576",3,4,2,38,1,940.67,others
"14974",3,5,5,38,1,114.39,others
"18105",3,5,5,38,1,113.48,others
"17965",3,1,1,38,14,2622.57,others
"16043",3,2,3,38,4,773.99,others
"17999",3,4,4,38,2,382.06,others
"17800",3,1,2,38,9,1199.01,others
"15065",3,2,1,38,6,3135.98,others
"13316",3,2,1,38,5,5815.49,others
"12830",3,1,1,38,7,6748.40,others
"12594",3,1,1,38,11,3320.22,others
"16884",3,4,4,38,2,429.84,others
"13697",3,5,5,39,1,151.30,others
"16960",3,3,3,39,3,507.05,others
"13461",3,3,2,39,3,1445.00,others
"18226",3,1,1,39,14,5192.10,others
"16150",3,1,2,39,10,1906.07,others
"13726",3,3,2,39,2,1079.66,others
"17696",3,1,1,39,14,2201.05,others
"16648",3,3,4,39,2,270.86,others
"16830",3,5,4,39,1,325.91,others
"14485",3,5,5,39,1,165.75,others
"18270",3,3,4,39,3,238.95,others
"14345",3,5,5,39,1,108.98,others
"15847",3,4,4,39,2,389.27,others
"13032",3,3,2,39,3,996.52,others
"13327",3,1,1,39,9,3617.57,others
"14995",3,3,5,39,2,233.23,others
"15423",3,4,5,39,1,43.50,others
"16825",3,3,3,39,2,775.18,others
"17166",3,3,5,39,3,189.49,others
"13292",3,4,3,39,2,578.94,others
"16029",3,1,1,39,76,50992.61,others
"12552",3,4,4,39,2,437.82,others
"15018",3,2,4,39,4,456.26,others
"12491",3,4,4,39,1,460.40,others
"14383",3,3,2,39,3,1247.69,others
"17733",3,3,3,39,2,692.19,others
"15974",3,1,1,40,8,3429.55,others
"14808",3,1,1,40,15,2175.37,others
"14167",3,2,3,40,4,574.84,others
"12909",3,1,1,40,8,2128.83,others
"16836",3,3,4,40,2,251.87,others
"12571",3,4,3,40,2,519.61,others
"15667",3,5,4,40,1,301.32,others
"17396",3,1,1,40,8,7330.80,others
"13145",3,2,3,40,5,614.77,others
"13813",3,2,2,40,5,1353.41,others
"17951",3,2,2,40,4,990.84,others
"18257",3,1,1,40,12,2265.38,others
"15752",3,1,1,40,8,2628.93,others
"15360",3,4,4,40,1,427.93,others
"13982",3,2,2,40,5,1861.11,others
"13186",3,2,2,40,5,1539.69,others
"13544",3,3,4,40,2,291.41,others
"12581",3,5,5,40,1,197.71,others
"14738",3,1,2,40,9,1289.94,others
"16969",3,3,3,40,3,650.41,others
"12588",3,5,5,40,1,214.90,others
"12522",3,3,5,40,2,192.72,others
"13103",3,5,4,40,1,243.94,others
"16018",3,4,4,40,2,408.90,others
"16127",3,4,3,40,1,656.25,others
"14077",3,2,3,41,5,499.42,others
"17447",3,4,3,41,2,541.53,others
"17796",3,2,3,41,4,697.90,others
"17373",3,2,3,41,4,646.92,others
"17255",3,3,4,41,2,298.41,others
"18067",3,4,4,41,1,396.33,others
"13278",3,4,3,41,1,542.73,others
"16190",3,5,5,41,1,215.08,others
"13617",3,3,3,41,3,544.18,others
"16601",3,5,4,41,1,244.80,others
"15376",3,3,2,41,3,1233.36,others
"13607",3,4,3,41,1,678.01,others
"16049",3,3,2,41,3,1111.79,others
"16235",3,2,3,41,6,858.41,others
"14810",3,1,1,41,11,2087.88,others
"15708",3,1,1,41,11,3329.72,others
"17018",3,4,2,41,2,920.10,others
"15865",3,3,3,41,3,895.13,others
"15370",3,1,1,41,8,2360.55,others
"14582",3,5,5,41,1,114.11,others
"15478",3,4,2,41,2,1441.42,others
"17213",3,1,1,41,11,2741.08,others
"15748",3,5,5,41,1,149.31,others
"14158",3,4,3,41,1,507.66,others
"14179",3,3,3,41,2,719.78,others
"17372",3,1,2,41,8,1342.68,others
"15059",3,1,2,41,11,1325.82,others
"14295",3,4,5,41,2,154.70,others
"14040",3,1,1,41,15,3542.19,others
"15669",3,2,3,41,5,677.69,others
"15860",3,1,2,41,8,977.21,others
"13524",3,2,3,41,5,680.18,others
"15385",3,5,4,41,1,316.88,others
"13421",3,3,2,41,3,1848.98,others
"13566",3,4,3,41,2,874.71,others
"17609",3,2,2,41,6,1103.92,others
"17552",3,2,2,43,6,909.96,others
"12432",3,2,1,43,5,5059.32,others
"18287",3,3,2,43,3,1837.28,others
"14498",3,2,2,43,5,1957.32,others
"17272",3,2,1,43,5,2144.53,others
"17837",3,1,2,43,10,1560.53,others
"17669",3,1,1,43,7,3406.72,others
"12895",3,3,4,43,3,347.30,others
"17418",3,4,4,43,2,463.46,others
"16102",3,3,2,43,3,1842.14,others
"15096",3,5,5,43,1,219.39,others
"14218",3,5,5,43,1,169.48,others
"17839",3,5,4,43,1,338.80,others
"14221",3,1,1,43,10,3427.85,others
"16843",3,1,1,43,17,10183.82,others
"13812",3,3,3,43,3,539.00,others
"12678",3,1,1,43,13,17588.26,others
"13416",3,3,3,44,2,712.50,others
"14474",3,4,3,44,2,537.71,others
"17878",3,4,4,44,1,379.45,others
"14239",3,1,1,44,13,2323.50,others
"16847",3,5,5,44,1,193.44,others
"18261",3,3,4,44,2,324.24,others
"13538",3,1,2,44,7,1280.85,others
"14716",3,3,4,44,2,329.68,others
"16026",3,5,4,44,1,236.09,others
"17545",3,3,3,44,3,645.96,others
"17684",3,5,4,44,1,239.41,others
"15659",3,5,4,44,1,306.45,others
"13791",3,3,2,44,3,1047.68,others
"17672",3,2,1,44,4,3106.62,others
"16690",3,3,5,44,3,208.63,others
"15288",3,2,1,44,5,2306.52,others
"16680",3,5,5,44,1,183.70,others
"15014",3,3,4,44,2,260.17,others
"15786",3,2,1,44,5,4834.20,others
"14357",3,5,5,44,1,225.77,others
"13654",3,2,1,44,6,2707.33,others
"17414",3,3,3,44,2,778.00,others
"15791",3,3,2,44,3,1604.44,others
"14764",3,3,4,44,2,250.55,others
"14752",3,4,4,44,1,389.64,others
"15038",3,1,3,44,7,665.59,others
"14004",3,1,1,44,7,4582.64,others
"17459",3,3,3,44,2,657.30,others
"14233",3,2,2,44,5,1447.51,others
"12430",3,5,4,44,1,256.40,others
"15469",3,2,3,44,4,504.50,others
"14754",3,3,3,45,2,638.05,others
"15835",3,2,2,45,4,954.09,others
"15240",3,2,2,45,7,1685.57,others
"15990",3,3,3,45,2,792.11,others
"12456",3,2,1,45,4,3153.89,others
"16418",3,3,3,45,3,675.27,others
"14598",3,5,5,45,1,221.97,others
"14379",3,4,4,45,2,348.10,others
"15320",3,5,4,45,1,267.13,others
"16454",3,3,5,45,3,-8.15,others
"12448",3,4,4,45,1,449.45,others
"15821",3,4,3,45,2,570.96,others
"17175",3,2,2,45,5,1430.94,others
"16208",3,3,3,45,2,664.26,others
"16071",3,5,4,45,1,326.24,others
"14690",3,3,4,45,3,358.61,others
"12879",3,2,3,45,4,552.57,others
"16345",3,4,3,45,1,575.41,others
"16188",3,2,2,45,4,981.86,others
"16415",3,5,5,45,1,210.35,others
"17712",3,4,3,45,1,522.91,others
"15296",3,1,1,45,10,3610.31,others
"15215",3,2,3,45,6,615.99,others
"12371",3,3,2,45,2,1887.96,others
"12812",3,5,5,45,1,229.64,others
"16750",3,2,3,45,5,623.93,others
"13107",3,2,2,45,5,1524.07,others
"16325",3,2,3,45,5,510.54,others
"15516",3,3,5,45,3,62.43,others
"17895",3,5,5,45,1,98.00,others
"16225",3,2,2,45,5,1096.32,others
"17470",3,2,2,45,5,1125.07,others
"16708",3,4,3,46,1,656.63,others
"15656",3,2,3,46,4,748.50,others
"13340",3,1,1,46,7,10736.48,others
"14001",3,3,1,46,4,2030.33,others
"18147",3,3,5,46,2,179.34,others
"17423",3,2,3,46,4,663.63,others
"13652",3,3,2,46,3,1095.08,others
"17024",3,3,5,46,3,95.85,others
"16258",3,2,1,46,5,5203.51,others
"14341",3,1,1,46,9,2166.38,others
"17928",3,3,5,46,2,212.54,others
"13182",3,5,5,46,1,121.18,others
"16110",3,3,2,46,3,1337.48,others
"13601",3,3,3,46,2,693.32,others
"13481",3,1,2,46,8,1776.81,others
"18079",3,2,1,46,4,3651.97,others
"15630",3,3,2,46,3,1180.40,others
"15836",3,4,5,46,2,117.47,others
"12398",3,4,2,46,1,1635.66,others
"15158",3,4,4,46,1,401.40,others
"17917",3,3,4,46,3,341.28,others
"18045",3,5,5,46,1,189.40,others
"16056",3,4,3,46,1,664.85,others
"17186",3,4,5,47,2,144.00,others
"15592",3,4,4,47,1,388.58,others
"15068",3,4,3,47,2,553.36,others
"16742",3,3,5,47,2,0.00,others
"17344",3,5,5,47,1,160.57,others
"14139",3,4,4,47,1,415.82,others
"17004",3,4,2,47,2,1412.94,others
"15801",3,2,2,47,4,1042.19,others
"14952",3,1,1,47,15,7912.79,others
"14145",3,2,1,47,5,3148.20,others
"15844",3,5,5,47,1,130.74,others
"12940",3,2,3,47,4,876.29,others
"12463",3,1,2,47,7,1303.63,others
"15142",3,4,3,47,1,498.74,others
"16444",3,2,3,47,5,638.77,others
"13176",3,4,3,47,1,492.84,others
"18240",3,4,4,47,1,422.58,others
"12546",3,3,2,47,3,1141.50,others
"14312",3,2,2,47,6,1611.59,others
"17317",3,2,1,47,5,2524.02,others
"16023",3,3,3,47,3,719.81,others
"16728",3,2,2,47,4,1054.67,others
"16491",3,4,3,47,1,731.50,others
"14019",3,2,2,47,4,1398.96,others
"15806",3,3,3,47,3,784.58,others
"14997",3,2,3,47,4,540.98,others
"13165",3,4,2,47,2,1021.48,others
"15277",3,5,4,47,1,255.90,others
"14504",3,2,3,48,4,673.26,others
"17836",3,5,5,48,1,110.21,others
"15000",3,4,3,48,1,490.52,others
"14800",3,1,1,48,16,4236.34,others
"16017",3,5,5,48,1,211.88,others
"13598",3,4,5,48,2,167.42,others
"16007",3,2,2,48,4,1701.94,others
"16686",3,1,1,48,9,3043.48,others
"17111",3,5,4,48,1,248.61,others
"14731",3,3,4,48,3,380.02,others
"16768",3,2,4,48,5,458.04,others
"13974",3,4,4,50,1,413.59,others
"15677",3,4,3,50,1,657.23,others
"14967",3,4,4,50,1,463.80,others
"16918",3,1,2,50,7,1043.34,others
"16153",3,2,2,50,5,1824.23,others
"15740",3,5,5,50,1,154.88,others
"15728",3,4,5,50,1,-134.80,others
"16497",3,2,1,50,6,2965.69,others
"15286",3,5,4,50,1,240.55,others
"17361",3,3,3,50,3,488.20,others
"13725",3,1,2,50,11,1809.81,others
"13157",3,2,2,50,5,1721.57,others
"15321",3,2,1,50,4,2650.73,others
"13917",3,3,4,50,2,272.04,others
"12407",3,2,2,50,5,1708.12,others
"12403",3,4,4,50,2,409.70,others
"17940",3,1,2,50,14,1983.58,others
"14147",3,3,3,50,3,468.40,others
"15819",3,2,2,50,4,1905.45,others
"17832",3,5,5,50,1,155.37,others
"13918",3,3,2,50,2,1212.84,others
"14631",3,3,2,51,3,1006.98,others
"17354",3,5,2,51,1,1393.06,others
"13366",3,4,5,51,1,56.16,others
"15754",3,2,4,51,4,455.67,others
"15565",3,4,5,51,2,173.16,others
"16846",3,5,5,51,1,214.32,others
"17007",3,1,3,51,7,877.43,others
"13761",3,3,2,51,2,1070.65,others
"13573",3,3,4,51,2,294.40,others
"17420",3,3,3,51,3,598.83,others
"14427",3,4,4,51,2,363.34,others
"12556",3,4,3,51,2,603.71,others
"13669",3,3,5,51,2,218.55,others
"17571",3,2,2,51,4,1498.51,others
"15807",3,3,3,51,3,903.90,others
"15587",3,2,2,51,4,913.68,others
"14585",3,5,5,51,1,157.05,others
"14638",3,4,4,51,1,443.60,others
"14261",3,4,2,51,2,1163.45,others
"17169",3,2,3,51,4,816.88,others
"17092",3,2,2,51,4,1777.78,others
"17764",3,4,3,51,2,818.82,others
"13136",3,1,1,51,11,2545.38,others
"15129",3,1,1,51,11,3447.40,others
"14923",3,4,3,51,1,749.10,others
"13519",3,4,5,51,2,110.80,others
"15664",3,4,4,51,2,358.63,others
"16394",3,1,2,51,9,1412.06,others
"16170",3,1,2,51,7,1880.42,others
"15121",3,4,4,51,2,457.72,others
"14495",3,4,5,51,2,123.80,others
"17603",3,2,5,51,5,-1165.30,others
"16593",3,3,4,51,3,330.03,others
"14484",3,5,4,51,1,321.92,others
"13245",3,4,4,51,1,430.50,others
"13897",3,5,4,51,1,311.16,others
"18149",3,3,3,51,3,612.08,others
"18228",3,3,3,51,3,769.20,others
"17125",3,5,4,51,1,259.35,others
"18252",3,4,3,51,2,526.67,others
"16099",3,3,3,51,3,731.90,others
"15301",3,1,1,51,14,5028.12,others
"16260",3,4,2,51,1,1035.45,others
"16177",3,5,4,51,1,331.95,others
"15620",3,2,2,51,6,1524.40,others
"13491",3,1,2,52,10,1215.82,others
"15006",3,4,3,52,1,502.09,others
"14107",3,1,1,52,8,2688.48,others
"17148",3,5,5,52,1,124.88,others
"17462",3,3,3,52,3,662.94,others
"15220",3,1,2,52,7,1758.92,others
"18019",3,4,5,52,1,38.45,others
"14306",3,3,1,52,3,2083.42,others
"16826",3,5,4,52,1,341.70,others
"13422",3,4,1,52,2,2601.55,others
"14799",3,5,5,52,1,157.70,others
"15610",3,5,5,52,1,112.46,others
"17973",3,5,4,52,1,337.04,others
"15853",3,5,5,52,1,110.80,others
"12370",3,2,1,52,4,3545.69,others
"14257",3,2,1,52,6,3087.27,others
"12744",3,1,1,52,10,9120.39,others
"16621",3,2,3,52,4,813.48,others
"16123",3,5,4,52,1,307.78,others
"16131",3,2,1,52,6,3506.54,others
"15826",3,2,2,52,4,1649.36,others
"17824",3,5,4,52,1,298.40,others
"13849",3,4,2,52,2,1537.95,others
"14776",3,1,1,52,13,2195.58,others
"16470",3,2,3,52,5,757.44,others
"14229",3,2,2,52,5,1450.60,others
"14488",3,3,2,52,2,1047.43,others
"12596",3,3,3,52,2,618.27,others
"17934",3,3,3,52,2,704.25,others
"14175",3,1,1,52,7,3108.06,others
"14273",3,2,3,52,4,559.97,others
"15803",3,4,4,52,1,415.82,others
"15327",3,5,5,53,1,208.75,others
"15678",3,5,4,53,1,352.70,others
"15604",3,5,5,53,1,216.39,others
"16734",3,3,3,53,3,650.51,others
"16515",3,2,2,53,5,1627.13,others
"16848",3,5,4,53,1,281.42,others
"13637",3,3,3,53,3,810.50,others
"15505",3,1,1,53,7,3497.14,others
"13594",3,4,4,53,1,396.97,others
"16140",3,2,3,53,4,703.77,others
"12863",3,4,3,53,2,504.20,others
"13805",3,4,2,53,2,924.60,others
"16730",3,2,3,53,4,702.79,others
"15140",3,1,1,53,8,2350.00,others
"12360",3,3,1,53,3,2662.06,others
"17262",3,2,2,53,5,1253.36,others
"14861",3,5,5,53,1,125.79,others
"16249",3,2,2,53,5,1800.07,others
"14381",3,5,5,53,1,202.68,others
"12759",3,3,2,53,3,1531.44,others
"12679",3,1,2,53,9,1058.67,others
"14798",3,3,5,53,3,173.74,others
"17679",3,4,2,53,2,1992.11,others
"15637",3,5,5,53,1,223.36,others
"14639",3,1,1,53,8,2952.34,others
"16940",3,3,1,53,3,3049.88,others
"14015",3,4,2,53,1,917.34,others
"12611",3,4,2,53,1,1193.32,others
"12475",3,4,3,54,1,723.38,others
"12794",3,4,3,54,2,860.41,others
"16412",3,5,5,54,1,151.83,others
"13265",3,2,1,54,5,2107.66,others
"18042",3,5,5,54,1,165.05,others
"17206",3,5,5,54,1,204.24,others
"13875",3,2,2,54,5,1786.79,others
"13923",3,5,4,54,1,351.13,others
"16563",3,4,2,54,1,1077.74,others
"17785",3,5,5,54,1,131.94,others
"17201",3,5,4,54,1,342.63,others
"16652",3,1,1,54,11,6654.26,others
"17612",3,1,2,54,10,1992.76,others
"16932",3,5,5,54,1,161.94,others
"13750",3,2,2,54,5,1647.26,others
"16363",3,5,5,54,1,109.36,others
"17534",3,5,5,54,1,223.36,others
"14830",3,5,5,54,1,197.13,others
"13015",3,2,1,54,5,3346.28,others
"12454",3,3,5,54,2,0.00,others
"17520",3,4,3,54,1,546.81,others
"13919",3,3,4,54,3,350.16,others
"14443",3,1,2,54,7,1400.88,others
"17527",3,2,3,54,6,888.86,others
"14211",3,1,1,54,13,2208.30,others
"16542",3,5,5,54,1,119.62,others
"15012",3,4,4,54,2,423.04,others
"17734",3,3,3,54,3,700.63,others
"16737",3,4,4,54,1,417.60,others
"15091",3,4,3,54,2,476.96,others
"16389",3,2,2,54,5,1362.27,others
"17205",3,4,4,54,1,384.08,others
"15335",3,5,5,54,1,173.97,others
"17244",3,4,2,54,1,954.90,others
"14841",3,2,1,54,6,3295.76,others
"16674",3,3,4,55,2,319.61,others
"13760",3,3,4,55,2,286.79,others
"16934",3,4,2,55,2,950.93,others
"13034",3,3,3,55,2,642.77,others
"14780",3,4,4,55,2,447.68,others
"15545",3,3,4,55,2,292.72,others
"16052",3,5,4,55,1,362.06,others
"15994",3,4,4,55,1,427.07,others
"16206",3,2,3,55,4,537.06,others
"13878",3,5,2,55,1,1281.53,others
"15440",3,3,4,55,3,383.68,others
"17986",3,4,5,57,1,20.80,others
"16413",3,5,4,57,1,262.20,others
"13006",3,5,5,57,1,81.57,others
"17771",3,3,4,57,2,245.81,others
"16081",3,2,1,57,5,2806.90,others
"14937",3,2,2,57,4,1617.63,others
"13213",3,2,2,57,6,1518.43,others
"13814",3,3,2,57,3,1562.12,others
"16950",3,3,2,57,3,1178.56,others
"16239",3,3,4,57,3,372.90,others
"17892",3,3,4,57,3,244.10,others
"14089",3,5,5,57,1,161.00,others
"17180",3,2,3,57,6,780.38,others
"17279",3,5,5,58,1,187.83,others
"16121",3,4,3,58,2,867.11,others
"13911",3,1,1,58,9,2580.91,others
"14624",3,3,5,58,2,225.85,others
"16224",3,2,2,58,4,1295.30,others
"13858",3,5,5,58,1,216.17,others
"16770",3,2,3,58,6,744.90,others
"14976",3,1,3,58,8,765.86,others
"17181",3,3,4,58,2,239.92,others
"13035",3,3,3,58,3,886.63,others
"12631",3,4,3,58,1,640.50,others
"15272",3,3,3,58,2,721.94,others
"12446",3,4,2,58,1,1002.31,others
"15367",3,2,2,58,5,1867.69,others
"14421",3,3,3,58,2,813.11,others
"14537",3,5,4,58,1,355.56,others
"12876",3,4,1,58,2,2218.02,others
"16430",3,5,4,58,1,300.85,others
"16773",3,5,5,58,1,171.59,others
"14555",3,3,4,58,2,324.14,others
"14975",3,5,4,58,1,279.94,others
"15606",3,1,1,58,11,2422.64,others
"13487",3,3,3,58,3,575.40,others
"17614",3,4,4,58,1,390.07,others
"13827",3,3,4,58,3,412.05,others
"12612",3,3,3,58,2,643.59,others
"18160",3,3,3,58,2,638.06,others
"16793",3,5,4,58,1,243.84,others
"17724",3,2,2,58,4,995.65,others
"17509",3,1,1,58,11,6100.74,others
"13930",3,3,4,58,2,337.34,others
"13520",3,1,1,59,8,3487.75,others
"15281",3,1,1,59,12,2239.95,others
"14642",3,5,5,59,1,96.12,others
"17190",3,3,4,59,3,249.74,others
"16203",3,2,3,59,5,589.15,others
"17913",3,4,4,59,2,411.60,others
"16753",3,5,5,59,1,223.92,others
"17489",3,4,4,59,2,376.64,others
"14852",3,2,1,59,6,2836.69,others
"12908",3,2,4,59,4,246.00,others
"13842",3,1,1,59,9,3385.62,others
"18171",3,2,2,59,7,1208.51,others
"13208",3,2,2,59,7,1205.90,others
"12633",3,2,1,59,5,2140.63,others
"12602",3,5,5,59,1,153.12,others
"17064",3,3,3,59,3,859.35,others
"14775",3,3,2,59,3,1011.90,others
"14761",3,3,4,59,2,255.90,others
"15831",3,2,3,59,4,747.76,others
"13464",3,4,3,59,1,674.68,others
"12667",3,4,3,59,1,620.13,others
"13865",3,2,3,59,4,501.56,others
"15840",3,3,4,59,3,345.66,others
"15421",3,2,2,59,4,950.36,others
"14541",3,1,2,59,8,1461.65,others
"12607",3,3,5,59,2,0.00,others
"18277",3,4,5,59,2,97.63,others
"12457",3,1,2,59,12,1917.78,others
"12772",3,4,3,60,1,892.47,others
"17863",3,2,1,60,6,3160.00,others
"16861",3,3,5,60,3,151.65,others
"15199",3,2,2,60,4,1268.70,others
"17620",3,5,5,60,1,81.44,others
"16086",3,2,2,60,6,1119.31,others
"14857",3,3,2,60,3,1165.65,others
"13690",3,5,5,60,1,172.25,others
"14535",3,2,1,60,4,2841.09,others
"13517",3,2,1,60,5,2109.07,others
"13359",3,4,4,60,2,431.26,others
"12824",3,4,4,60,1,397.12,others
"12530",3,2,2,60,5,1623.63,others
"16171",3,5,5,60,1,73.20,others
"16120",3,2,2,60,5,1294.14,others
"13283",3,4,5,60,2,93.66,others
"13627",3,2,2,60,7,1624.02,others
"15706",3,1,2,60,7,1001.81,others
"16136",3,3,3,60,3,709.38,others
"12836",3,2,1,60,4,2612.86,others
"14959",3,2,3,60,5,684.97,others
"15553",3,4,4,61,1,437.23,others
"15193",3,4,3,61,1,499.32,others
"18126",3,5,5,61,1,206.83,others
"16395",3,2,2,61,5,1486.90,others
"14201",3,1,3,61,9,688.04,others
"17589",3,2,1,61,4,2404.17,others
"13666",3,3,5,61,3,84.65,others
"15211",3,4,3,61,2,894.41,others
"18169",3,5,5,61,1,202.65,others
"16385",3,3,3,61,3,555.89,others
"15304",3,1,3,61,10,680.30,others
"16982",3,4,4,61,1,384.06,others
"17025",3,3,4,61,3,357.77,others
"13980",3,5,5,61,1,200.14,others
"13224",3,3,1,61,3,2150.85,others
"14027",3,5,5,61,1,104.82,others
"14529",3,3,3,61,3,620.04,others
"16776",3,4,4,61,1,388.28,others
"13473",3,3,4,61,3,417.54,others
"17214",3,1,2,61,7,984.12,others
"13373",3,3,1,61,3,3312.25,others
"15128",3,1,2,61,8,1419.54,others
"14356",3,2,3,61,4,666.94,others
"17648",3,2,2,61,5,1789.55,others
"14451",3,3,3,61,2,662.59,others
"15886",3,5,5,61,1,181.09,others
"17284",3,2,2,61,7,1641.68,others
"14665",3,2,2,61,7,1258.38,others
"14128",3,3,3,61,2,637.50,others
"16179",3,5,5,61,1,215.83,others
"13259",3,5,4,62,1,292.32,others
"15756",3,2,3,62,4,532.96,others
"14514",3,3,2,62,3,1055.35,others
"16595",3,5,4,62,1,360.16,others
"13260",3,4,3,62,1,557.62,others
"13193",3,5,5,62,1,117.88,others
"16685",3,3,4,62,2,324.24,others
"16921",3,5,5,62,1,169.79,others
"16518",3,3,3,62,3,480.92,others
"14801",3,5,5,62,1,193.14,others
"18088",3,5,5,62,1,167.67,others
"16380",3,4,2,62,1,1780.59,others
"16248",3,5,5,62,1,152.94,others
"16104",3,5,4,62,1,302.36,others
"13806",3,5,4,64,1,256.38,others
"14067",3,4,4,64,2,374.70,others
"13763",3,3,2,64,3,1689.46,others
"14462",3,1,2,64,15,1965.90,others
"12394",3,4,2,64,2,1272.48,others
"12492",3,3,4,64,2,263.21,others
"14029",3,4,3,64,2,467.66,others
"13419",3,5,5,64,1,221.06,others
"16455",3,1,2,64,7,1841.18,others
"18136",3,2,3,64,4,761.83,others
"15815",3,2,1,64,5,2100.60,others
"16477",3,1,1,64,7,2494.46,others
"13276",3,4,3,64,2,590.93,others
"14844",3,2,1,64,4,3189.81,others
"14792",3,3,5,64,2,0.00,others
"12740",3,4,4,64,1,427.60,others
"12885",3,2,2,64,4,1158.27,others
"12519",3,5,4,64,1,340.84,others
"13689",3,4,2,64,1,910.00,others
"13169",3,3,3,64,2,712.88,others
"13876",3,5,5,64,1,122.70,others
"15874",3,1,1,64,9,4330.67,others
"12420",3,4,3,64,1,600.39,others
"16354",3,4,4,64,2,395.80,others
"17030",3,5,5,64,1,146.87,others
"13055",3,2,2,65,4,1201.96,others
"15518",3,1,2,65,13,1911.89,others
"16316",3,1,1,65,12,2755.56,others
"16875",3,1,1,65,9,2023.47,others
"13317",3,1,1,65,9,2140.07,others
"12939",3,1,1,65,8,11581.80,others
"16184",3,1,2,65,7,1155.54,others
"15841",3,2,2,65,6,1209.10,others
"15416",3,2,1,65,5,3974.37,others
"13771",3,2,1,65,5,2631.70,others
"16160",3,2,2,65,4,1009.45,others
"16462",3,2,5,65,4,102.00,others
"16842",3,2,2,65,4,1260.44,others
"17921",3,2,3,65,4,826.52,others
"13591",3,3,2,65,3,1117.13,others
"15315",3,3,3,65,3,551.54,others
"15306",3,3,2,65,3,1174.35,others
"14501",3,3,5,65,3,190.31,others
"12703",3,3,4,65,2,274.70,others
"14819",3,3,4,65,2,272.07,others
"14557",3,3,5,65,2,0.00,others
"13023",3,3,3,65,2,689.90,others
"13049",3,3,3,65,2,656.68,others
"15322",3,4,3,65,2,602.97,others
"13279",3,4,5,65,2,126.30,others
"18194",3,4,3,65,2,896.00,others
"14538",3,4,4,65,2,388.25,others
"16909",3,4,4,65,2,364.14,others
"14333",3,4,4,65,2,351.45,others
"14317",3,4,3,65,1,508.58,others
"15300",3,4,3,65,1,496.44,others
"13602",3,4,4,65,1,428.89,others
"15264",3,4,4,65,1,393.74,others
"15837",3,4,4,65,1,391.98,others
"15766",3,5,4,65,1,315.06,others
"13845",3,5,4,65,1,312.98,others
"13504",3,5,4,65,1,295.93,others
"16432",3,5,4,65,1,287.40,others
"13177",3,5,4,65,1,282.45,others
"13348",3,5,5,65,1,233.76,others
"16895",3,5,5,65,1,219.14,others
"12923",3,5,5,65,1,176.97,others
"14518",3,5,5,65,1,174.37,others
"15937",3,5,5,65,1,145.35,others
"14396",3,3,3,66,2,487.99,others
"15762",3,4,3,66,2,583.75,others
"15048",3,2,4,66,5,380.57,others
"15244",3,3,3,66,2,631.57,others
"12843",3,1,2,66,9,1680.76,others
"15730",3,2,2,66,4,1108.38,others
"16803",3,5,4,66,1,332.30,others
"13989",3,4,2,66,2,1266.08,others
"15757",3,3,3,66,2,714.42,others
"16106",3,5,5,66,1,108.38,others
"17483",3,3,4,66,3,414.04,others
"13947",3,5,5,66,1,90.60,others
"17647",3,5,5,66,1,133.06,others
"18033",3,5,5,66,1,97.97,others
"16059",3,2,2,66,6,1459.86,others
"17222",3,5,4,66,1,354.15,others
"15127",3,4,4,66,1,406.53,others
"13483",3,5,5,66,1,140.34,others
"14054",3,5,5,66,1,92.46,others
"12789",3,5,5,66,1,91.85,others
"16040",3,3,2,66,3,1313.55,others
"16758",3,4,4,66,1,369.34,others
"17382",3,4,5,66,1,65.40,others
"15276",3,5,5,67,1,135.31,others
"18053",3,3,4,67,2,297.07,others
"12413",3,2,3,67,5,694.15,others
"16556",3,1,1,67,7,3313.79,others
"13364",3,3,5,67,2,0.00,others
"12512",3,4,5,67,2,138.03,others
"15339",3,3,3,67,3,557.57,others
"13552",3,1,1,67,16,3539.53,others
"16882",3,3,3,67,3,705.12,others
"16881",3,4,4,67,1,432.00,others
"13792",3,3,5,67,2,195.55,others
"13351",3,4,4,67,1,373.94,others
"15181",3,2,3,67,5,680.28,others
"13801",3,5,4,67,1,324.80,others
"15255",3,4,3,67,1,890.85,others
"15739",3,4,4,67,1,449.12,others
"17957",3,5,5,67,1,111.68,others
"16374",3,4,3,67,2,473.03,others
